PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType,
13,2026/8/16,2,8,安東,Right,高崎,Right,1,3,2,Fastball,InPlay,,Single,FlyBall,
14,2026/8/16,3,1,安東,Right,風見,Right,1,0,0,Fastball,BallCalled,,HitByPitch,,
15,2026/8/16,4,1,安東,Right,國光,Left,1,0,0,Fastball,BallCalled,,,,
16,2026/8/16,4,2,安東,Right,國光,Left,1,1,0,Fastball,FoulBallFieldable,,,,
17,2026/8/16,4,3,安東,Right,國光,Left,1,1,1,Fastball,BallCalled,,,,
18,2026/8/16,4,4,安東,Right,國光,Left,1,2,1,Fastball,BallCalled,,,,
19,2026/8/16,4,5,安東,Right,國光,Left,1,3,1,Fastball,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,矢後,Right,新井,Left,0,0,0,Fastball,StrikeSwinging,,,,
2,2026/8/16,1,2,矢後,Right,新井,Left,0,0,1,Fastball,BallCalled,,,,
3,2026/8/16,1,3,矢後,Right,新井,Left,0,1,1,Fastball,FoulBallFieldable,,,,
4,2026/8/16,1,4,矢後,Right,新井,Left,0,1,2,Curveball,FoulBallFieldable,,,,
5,2026/8/16,1,5,矢後,Right,新井,Left,0,1,2,Fastball,InPlay,,Out,FlyBall,
6,2026/8/16,2,1,矢後,Right,西谷,Left,1,0,0,Fastball,InPlay,,Out,FlyBall,
7,2026/8/16,3,1,矢後,Right,金子,Right,2,0,0,Fastball,StrikeCalled,,,,
8,2026/8/16,3,2,矢後,Right,金子,Right,2,0,1,Fastball,BallCalled,,,,
9,2026/8/16,3,3,矢後,Right,金子,Right,2,1,1,Fastball,InPlay,,Out,FlyBall,
10,2026/8/16,1,1,矢後,Right,,,0,0,0,,,,,,
11,2026/8/16,1,2,矢後,Right,,,0,0,0,,,,,,
12,2026/8/16,1,3,矢後,Right,,,0,0,0,,,,,,
13,2026/8/16,1,4,矢後,Right,,,0,0,0,,,,,,
14,2026/8/16,1,5,矢後,Right,,,0,0,0,,,,,,
15,2026/8/16,1,6,矢後,Right,,,0,0,0,,,,,,
16,2026/8/16,1,7,矢後,Right,,,0,0,0,,,,,,
17,2026/8/16,1,8,矢後,Right,,,0,0,0,,,,,,
18,2026/8/16,1,9,矢後,Right,,,0,0,0,,,,,,
19,2026/8/16,1,10,矢後,Right,,,0,0,0,,,,,,
20,2026/8/16,1,11,矢後,Right,,,0,0,0,,,,,,
21,2026/8/16,1,12,矢後,Right,,,0,0,0,,,,,,
22,2026/8/16,1,13,矢後,Right,,,0,0,0,,,,,,
23,2026/8/16,1,14,矢後,Right,,,0,0,0,,,,,,
24,2026/8/16,1,15,矢後,Right,,,0,0,0,,,,,,
25,2026/8/16,1,16,矢後,Right,,,0,0,0,,,,,,
26,2026/8/16,1,17,矢後,Right,,,0,0,0,,,,,,
27,2026/8/16,1,18,矢後,Right,,,0,0,0,,,,,,
28,2026/8/16,1,19,矢後,Right,,,0,0,0,,,,,,
29,2026/8/16,1,20,矢後,Right,,,0,0,0,,,,,,
30,2026/8/16,1,21,矢後,Right,,,0,0,0,,,,,,
31,2026/8/16,1,22,矢後,Right,,,0,0,0,,,,,,
32,2026/8/16,1,23,矢後,Right,,,0,0,0,,,,,,
33,2026/8/16,1,24,矢後,Right,,,0,0,0,,,,,,
34,2026/8/16,1,25,矢後,Right,,,0,0,0,,,,,,
35,2026/8/16,1,26,矢後,Right,,,0,0,0,,,,,,
36,2026/8/16,1,27,矢後,Right,,,0,0,0,,,,,,
37,2026/8/16,1,28,矢後,Right,,,0,0,0,,,,,,
38,2026/8/16,1,29,矢後,Right,,,0,0,0,,,,,,
39,2026/8/16,1,30,矢後,Right,,,0,0,0,,,,,,
40,2026/8/16,1,31,矢後,Right,,,0,0,0,,,,,,
41,2026/8/16,1,32,矢後,Right,,,0,0,0,,,,,,
42,2026/8/16,1,33,矢後,Right,,,0,0,0,,,,,,
43,2026/8/16,1,34,矢後,Right,,,0,0,0,,,,,,
44,2026/8/16,1,35,矢後,Right,,,0,0,0,,,,,,
45,2026/8/16,1,36,矢後,Right,,,0,0,0,,,,,,
46,2026/8/16,1,37,矢後,Right,,,0,0,0,,,,,,
47,2026/8/16,1,38,矢後,Right,,,0,0,0,,,,,,
48,2026/8/16,1,39,矢後,Right,,,0,0,0,,,,,,
49,2026/8/16,1,40,矢後,Right,,,0,0,0,,,,,,
50,2026/8/16,1,41,矢後,Right,,,0,0,0,,,,,,
51,2026/8/16,1,42,矢後,Right,,,0,0,0,,,,,,
52,2026/8/16,1,43,矢後,Right,,,0,0,0,,,,,,
53,2026/8/16,1,44,矢後,Right,,,0,0,0,,,,,,
54,2026/8/16,1,45,矢後,Right,,,0,0,0,,,,,,
55,2026/8/16,1,46,矢後,Right,,,0,0,0,,,,,,
56,2026/8/16,1,47,矢後,Right,,,0,0,0,,,,,,
57,2026/8/16,1,48,矢後,Right,,,0,0,0,,,,,,
58,2026/8/16,1,49,矢後,Right,,,0,0,0,,,,,,
59,2026/8/16,1,50,矢後,Right,,,0,0,0,,,,,,
60,2026/8/16,1,51,矢後,Right,,,0,0,0,,,,,,
61,2026/8/16,1,52,矢後,Right,,,0,0,0,,,,,,
62,2026/8/16,1,53,矢後,Right,,,0,0,0,,,,,,
63,2026/8/16,1,54,矢後,Right,,,0,0,0,,,,,,
64,2026/8/16,1,55,矢後,Right,,,0,0,0,,,,,,
65,2026/8/16,1,56,矢後,Right,,,0,0,0,,,,,,
66,2026/8/16,1,57,矢後,Right,,,0,0,0,,,,,,
67,2026/8/16,1,58,矢後,Right,,,0,0,0,,,,,,
68,2026/8/16,1,59,矢後,Right,,,0,0,0,,,,,,
69,2026/8/16,1,60,矢後,Right,,,0,0,0,,,,,,
70,2026/8/16,1,61,矢後,Right,,,0,0,0,,,,,,
71,2026/8/16,1,62,矢後,Right,,,0,0,0,,,,,,
72,2026/8/16,1,63,矢後,Right,,,0,0,0,,,,,,
73,2026/8/16,1,64,矢後,Right,,,0,0,0,,,,,,
74,2026/8/16,1,65,矢後,Right,,,0,0,0,,,,,,
75,2026/8/16,1,66,矢後,Right,,,0,0,0,,,,,,
76,2026/8/16,1,67,矢後,Right,,,0,0,0,,,,,,
77,2026/8/16,1,68,矢後,Right,,,0,0,0,,,,,,
78,2026/8/16,1,69,矢後,Right,,,0,0,0,,,,,,
79,2026/8/16,1,70,矢後,Right,,,0,0,0,,,,,,
80,2026/8/16,1,71,矢後,Right,,,0,0,0,,,,,,
81,2026/8/16,1,72,矢後,Right,,,0,0,0,,,,,,
82,2026/8/16,1,73,矢後,Right,,,0,0,0,,,,,,
83,2026/8/16,1,74,矢後,Right,,,0,0,0,,,,,,
84,2026/8/16,1,75,矢後,Right,,,0,0,0,,,,,,
85,2026/8/16,1,76,矢後,Right,,,0,0,0,,,,,,
86,2026/8/16,1,77,矢後,Right,,,0,0,0,,,,,,
87,2026/8/16,1,78,矢後,Right,,,0,0,0,,,,,,
88,2026/8/16,1,79,矢後,Right,,,0,0,0,,,,,,
89,2026/8/16,1,80,矢後,Right,,,0,0,0,,,,,,
90,2026/8/16,1,81,矢後,Right,,,0,0,0,,,,,,
91,2026/8/16,1,82,矢後,Right,,,0,0,0,,,,,,
92,2026/8/16,1,83,矢後,Right,,,0,0,0,,,,,,
93,2026/8/16,1,84,矢後,Right,,,0,0,0,,,,,,
94,2026/8/16,1,85,矢後,Right,,,0,0,0,,,,,,
95,2026/8/16,1,86,矢後,Right,,,0,0,0,,,,,,
96,2026/8/16,1,87,矢後,Right,,,0,0,0,,,,,,
97,2026/8/16,1,88,矢後,Right,,,0,0,0,,,,,,
98,2026/8/16,1,89,矢後,Right,,,0,0,0,,,,,,
99,2026/8/16,1,90,矢後,Right,,,0,0,0,,,,,,
100,2026/8/16,1,91,矢後,Right,,,0,0,0,,,,,,
101,2026/8/16,1,92,矢後,Right,,,0,0,0,,,,,,
102,2026/8/16,1,93,矢後,Right,,,0,0,0,,,,,,
103,2026/8/16,1,94,矢後,Right,,,0,0,0,,,,,,
104,2026/8/16,1,95,矢後,Right,,,0,0,0,,,,,,
105,2026/8/16,1,96,矢後,Right,,,0,0,0,,,,,,
106,2026/8/16,1,97,矢後,Right,,,0,0,0,,,,,,
107,2026/8/16,1,98,矢後,Right,,,0,0,0,,,,,,
108,2026/8/16,1,99,矢後,Right,,,0,0,0,,,,,,
109,2026/8/16,1,100,矢後,Right,,,0,0,0,,,,,,
110,2026/8/16,1,101,矢後,Right,,,0,0,0,,,,,,
111,2026/8/16,1,102,矢後,Right,,,0,0,0,,,,,,
112,2026/8/16,1,103,矢後,Right,,,0,0,0,,,,,,
113,2026/8/16,1,104,矢後,Right,,,0,0,0,,,,,,
114,2026/8/16,1,105,矢後,Right,,,0,0,0,,,,,,
115,2026/8/16,1,106,矢後,Right,,,0,0,0,,,,,,
116,2026/8/16,1,107,矢後,Right,,,0,0,0,,,,,,
117,2026/8/16,1,108,矢後,Right,,,0,0,0,,,,,,
118,2026/8/16,1,109,矢後,Right,,,0,0,0,,,,,,
119,2026/8/16,1,110,矢後,Right,,,0,0,0,,,,,,
120,2026/8/16,1,111,矢後,Right,,,0,0,0,,,,,,
