PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
8,2026/7/4,3,5,伊藤光,Right,新井,Left,0,2,2,Fastball,InPlay,,Triple,LineDrive
9,2026/7/4,4,1,伊藤光,Right,茨木,Left,0,0,0,Fastball,StrikeCalled,,,
10,2026/7/4,4,2,伊藤光,Right,茨木,Left,0,0,1,Fastball,InPlay,,Double,LineDrive
11,2026/7/4,5,1,伊藤光,Right,荘川,Left,0,0,0,Fastball,BallCalled,,,
12,2026/7/4,5,2,伊藤光,Right,荘川,Left,0,1,0,Fastball,BallCalled,,,
13,2026/7/4,5,3,伊藤光,Right,荘川,Left,0,2,0,Slider,BallCalled,,,
14,2026/7/4,5,4,伊藤光,Right,荘川,Left,0,3,0,TwoSeamFastball,StrikeCalled,,,
15,2026/7/4,5,5,伊藤光,Right,荘川,Left,0,3,1,Fastball,BallCalled,,Walk,
16,2026/7/4,6,1,伊藤光,Right,豊田,Right,0,0,0,Fastball,InPlay,,Triple,FlyBall
17,2026/7/4,7,1,伊藤光,Right,小室,Right,0,0,0,Slider,BallCalled,,,
18,2026/7/4,7,2,伊藤光,Right,小室,Right,0,1,0,Slider,BallCalled,,,
19,2026/7/4,7,3,伊藤光,Right,小室,Right,0,2,0,Fastball,FoulBallFieldable,,,
20,2026/7/4,7,4,伊藤光,Right,小室,Right,0,2,1,Fastball,InPlay,,Triple,LineDrive
21,2026/7/4,8,1,伊藤光,Right,中村旭,Right,0,0,0,Fastball,StrikeCalled,,,
22,2026/7/4,8,2,伊藤光,Right,中村旭,Right,0,0,1,Fastball,InPlay,,Single,LineDrive
23,2026/7/4,9,1,伊藤光,Right,野田,Left,0,0,0,Slider,StrikeCalled,,,
24,2026/7/4,9,2,伊藤光,Right,野田,Left,0,0,1,Slider,BallCalled,,,
25,2026/7/4,9,3,伊藤光,Right,野田,Left,0,1,1,Fastball,BallCalled,,,
26,2026/7/4,9,4,伊藤光,Right,野田,Left,0,2,1,Fastball,BallCalled,,,
27,2026/7/4,9,5,伊藤光,Right,野田,Left,0,3,1,TwoSeamFastball,BallCalled,,,
