PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
23,2026/8/8,5,1,岡安,Left,西谷,Left,1,0,0,Fastball,InPlay,,Single,GroundBall
24,2026/8/8,6,1,岡安,Left,永田,Right,1,0,0,Slider,StrikeCalled,,,
25,2026/8/8,6,2,岡安,Left,永田,Right,1,0,1,Curveball,InPlay,,Out,GroundBall
1,2026/8/8,1,1,佐々木,Left,野田,Left,0,0,0,Fastball,InPlay,,Out,GroundBall
2,2026/8/8,2,1,佐々木,Left,荘川,Left,1,0,0,Slider,BallCalled,,,
3,2026/8/8,2,2,佐々木,Left,荘川,Left,1,1,0,Fastball,InPlay,,Out,LineDrive
4,2026/8/8,3,1,佐々木,Left,茨木,Left,2,0,0,Curveball,BallCalled,,,
5,2026/8/8,3,2,佐々木,Left,茨木,Left,2,1,0,Fastball,BallCalled,,,
6,2026/8/8,3,3,佐々木,Left,茨木,Left,2,2,0,Fastball,InPlay,,Single,LineDrive
7,2026/8/8,4,1,佐々木,Left,山元,Right,2,0,0,Curveball,StrikeCalled,,,
8,2026/8/8,4,2,佐々木,Left,山元,Right,2,0,1,Fastball,BallCalled,,,
9,2026/8/8,4,3,佐々木,Left,山元,Right,2,1,1,Slider,BallCalled,,,
10,2026/8/8,4,4,佐々木,Left,山元,Right,2,2,1,Fastball,BallCalled,,,
11,2026/8/8,4,5,佐々木,Left,山元,Right,2,3,1,Fastball,BallCalled,,Walk,
12,2026/8/8,5,1,佐々木,Left,古田,Right,2,0,0,Curveball,StrikeCalled,,,
13,2026/8/8,5,2,佐々木,Left,古田,Right,2,0,1,ChangeUp,StrikeSwinging,,,
14,2026/8/8,5,3,佐々木,Left,古田,Right,2,0,2,Slider,InPlay,,Double,LineDrive
15,2026/8/8,6,1,佐々木,Left,島田,Left,2,0,0,Curveball,StrikeCalled,,,
16,2026/8/8,6,2,佐々木,Left,島田,Left,2,0,1,Slider,InPlay,,Single,GroundBall
17,2026/8/8,7,1,佐々木,Left,横井,Right,2,0,0,ChangeUp,FoulBallFieldable,,,
18,2026/8/8,7,2,佐々木,Left,横井,Right,2,0,1,Fastball,BallCalled,,,
19,2026/8/8,7,3,佐々木,Left,横井,Right,2,1,1,Fastball,BallCalled,,,
20,2026/8/8,7,4,佐々木,Left,横井,Right,2,2,1,ChangeUp,StrikeSwinging,,,
21,2026/8/8,7,5,佐々木,Left,横井,Right,2,2,2,Fastball,InPlay,,Out,GroundBall
1,2026/8/8,1,1,岡安,Left,高崎,Right,0,0,0,Slider,BallCalled,,,
2,2026/8/8,1,2,岡安,Left,高崎,Right,0,1,0,Fastball,FoulBallFieldable,,,
3,2026/8/8,1,3,岡安,Left,高崎,Right,0,1,1,Fastball,InPlay,,Out,GroundBall
4,2026/8/8,2,1,岡安,Left,箭原,Left,1,0,0,Fastball,StrikeCalled,,,
5,2026/8/8,2,2,岡安,Left,箭原,Left,1,0,1,Slider,InPlay,,Out,GroundBall
6,2026/8/8,3,1,岡安,Left,三澤,Right,2,0,0,Curveball,StrikeCalled,,,
7,2026/8/8,3,2,岡安,Left,三澤,Right,2,0,1,Fastball,InPlay,,Out,FlyBall
