PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
3,2026/7/12,2,1,田中,Right,江﨑,Left,0,0,0,Cutter,BallCalled,132,,
4,2026/7/12,2,2,田中,Right,江﨑,Left,0,1,0,TwoSeamFastball,FoulBallFieldable,129,,
5,2026/7/12,2,3,田中,Right,江﨑,Left,0,1,1,TwoSeamFastball,InPlay,119,FieldersChoice,Bunt
6,2026/7/12,3,1,田中,Right,岩﨑遼,Right,0,0,0,TwoSeamFastball,InPlay,119,Out,GroundBall
7,2026/7/12,4,1,田中,Right,黒須,Left,2,0,0,TwoSeamFastball,BallCalled,133,,
8,2026/7/12,4,2,田中,Right,黒須,Left,2,1,0,Fastball,BallCalled,134,,
9,2026/7/12,4,3,田中,Right,黒須,Left,2,2,0,TwoSeamFastball,BallCalled,119,,
10,2026/7/12,4,4,田中,Right,黒須,Left,2,3,0,Fastball,StrikeCalled,133,,
11,2026/7/12,4,5,田中,Right,黒須,Left,2,3,1,TwoSeamFastball,BallCalled,130,Walk,
12,2026/7/12,5,1,田中,Right,箭原,Left,2,0,0,Fastball,StrikeCalled,132,,
13,2026/7/12,5,2,田中,Right,箭原,Left,2,0,1,TwoSeamFastball,BallCalled,121,,
14,2026/7/12,5,3,田中,Right,箭原,Left,2,1,1,Cutter,FoulBallFieldable,120,,
15,2026/7/12,5,4,田中,Right,箭原,Left,2,1,2,Fastball,BallCalled,134,,
16,2026/7/12,5,5,田中,Right,箭原,Left,2,2,2,TwoSeamFastball,BallCalled,119,Walk,
1,2026/7/12,1,1,毛木,Left,片岡,Left,0,0,0,Fastball,StrikeCalled,118,,
2,2026/7/12,1,2,毛木,Left,片岡,Left,0,0,1,Curveball,BallCalled,98,,
3,2026/7/12,1,3,毛木,Left,片岡,Left,0,1,1,Fastball,FoulBallFieldable,119,,
4,2026/7/12,1,4,毛木,Left,片岡,Left,0,1,2,Curveball,BallCalled,101,,
5,2026/7/12,1,5,毛木,Left,片岡,Left,0,2,2,Curveball,BallCalled,,,
6,2026/7/12,1,6,毛木,Left,片岡,Left,0,3,2,Fastball,InPlay,120,Out,GroundBall
1,2026/7/12,1,1,安東,Right,石松,Left,0,0,0,Fastball,BallCalled,135,,
2,2026/7/12,1,2,安東,Right,石松,Left,0,1,0,Fastball,FoulBallFieldable,134,,
3,2026/7/12,1,3,安東,Right,石松,Left,0,1,1,Slider,BallCalled,120,,
4,2026/7/12,1,4,安東,Right,石松,Left,0,2,1,Fastball,BallCalled,133,,
5,2026/7/12,1,5,安東,Right,石松,Left,0,3,1,Fastball,BallCalled,131,Walk,
6,2026/7/12,2,1,安東,Right,佐藤寛,Left,0,0,0,Fastball,BallCalled,131,,
7,2026/7/12,2,2,安東,Right,佐藤寛,Left,0,1,0,Fastball,FoulBallFieldable,133,,
8,2026/7/12,2,3,安東,Right,佐藤寛,Left,0,1,1,Splitter,BallCalled,123,,
9,2026/7/12,2,4,安東,Right,佐藤寛,Left,0,2,1,Fastball,BallCalled,131,,
10,2026/7/12,2,5,安東,Right,佐藤寛,Left,0,3,1,Fastball,InPlay,132,Out,FlyBall
11,2026/7/12,3,1,安東,Right,中村吏,Right,1,0,0,Slider,BallCalled,116,,
12,2026/7/12,3,2,安東,Right,中村吏,Right,1,1,0,Fastball,StrikeCalled,127,,
13,2026/7/12,3,3,安東,Right,中村吏,Right,1,1,1,Fastball,BallCalled,124,,
14,2026/7/12,3,4,安東,Right,中村吏,Right,1,2,1,Fastball,BallCalled,121,,
15,2026/7/12,3,5,安東,Right,中村吏,Right,1,3,1,Fastball,BallCalled,125,,
16,2026/7/12,3,6,安東,Right,中村吏,Right,1,0,1,Fastball,InPlay,127,Single,LineDrive
