PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
13,2026/8/4,3,2,伊藤櫂,Right,高崎,Right,1,1,0,Fastball,BallCalled,,,
14,2026/8/4,3,3,伊藤櫂,Right,高崎,Right,1,2,0,Fastball,BallCalled,120,,
15,2026/8/4,3,4,伊藤櫂,Right,高崎,Right,1,3,0,Slider,InPlay,112,Out,GroundBall
16,2026/8/4,4,1,伊藤櫂,Right,横井,Right,2,0,0,TwoSeamFastball,BallCalled,114,,
17,2026/8/4,4,2,伊藤櫂,Right,横井,Right,2,1,0,Slider,StrikeSwinging,112,,
18,2026/8/4,4,3,伊藤櫂,Right,横井,Right,2,1,1,Slider,StrikeSwinging,107,,
19,2026/8/4,4,4,伊藤櫂,Right,横井,Right,2,1,2,Slider,BallCalled,117,,
20,2026/8/4,4,5,伊藤櫂,Right,横井,Right,2,2,2,Fastball,StrikeCalled,117,Strikeout,
1,2026/8/4,1,1,石島,Right,山元,Right,0,0,0,Slider,BallCalled,109,,
2,2026/8/4,1,2,石島,Right,山元,Right,0,1,0,Fastball,FoulBallFieldable,127,,
3,2026/8/4,1,3,石島,Right,山元,Right,0,1,1,Slider,StrikeSwinging,115,,
4,2026/8/4,1,4,石島,Right,山元,Right,0,1,2,Slider,StrikeSwinging,118,Strikeout,
5,2026/8/4,2,1,石島,Right,中村旭,Right,1,0,0,Fastball,BallCalled,,,
6,2026/8/4,2,2,石島,Right,中村旭,Right,1,1,0,Fastball,BallCalled,128,,
7,2026/8/4,2,3,石島,Right,中村旭,Right,1,2,0,Slider,InPlay,119,Out,FlyBall
8,2026/8/4,3,1,石島,Right,渥美,Left,2,0,0,Splitter,BallCalled,123,,
9,2026/8/4,3,2,石島,Right,渥美,Left,2,1,0,Fastball,BallCalled,125,,
10,2026/8/4,3,3,石島,Right,渥美,Left,2,2,0,Slider,StrikeCalled,117,,
11,2026/8/4,3,4,石島,Right,渥美,Left,2,2,1,Slider,FoulBallFieldable,118,,
12,2026/8/4,3,5,石島,Right,渥美,Left,2,2,2,Slider,BallCalled,121,,
13,2026/8/4,3,6,石島,Right,渥美,Left,2,3,2,Splitter,InPlay,119,Single,LineDrive
14,2026/8/4,4,1,石島,Right,原口,Right,2,0,0,Fastball,BallCalled,126,,
15,2026/8/4,4,2,石島,Right,原口,Right,2,1,0,Splitter,BallCalled,,,
16,2026/8/4,4,3,石島,Right,原口,Right,2,2,0,Slider,BallCalled,117,,
17,2026/8/4,4,4,石島,Right,原口,Right,2,3,0,Splitter,BallCalled,121,Walk,
18,2026/8/4,5,1,石島,Right,前田,Left,2,0,0,Slider,BallCalled,,,
19,2026/8/4,5,2,石島,Right,前田,Left,2,1,0,Fastball,FoulBallFieldable,,,
20,2026/8/4,5,3,石島,Right,前田,Left,2,1,1,Fastball,BallCalled,133,,
21,2026/8/4,5,4,石島,Right,前田,Left,2,2,1,Slider,FoulBallFieldable,120,,
22,2026/8/4,5,5,石島,Right,前田,Left,2,2,2,Fastball,StrikeCalled,132,Strikeout,
1,2026/8/4,1,1,伊藤櫂,Right,平山,Left,0,0,0,Fastball,BallCalled,120,,
2,2026/8/4,1,2,伊藤櫂,Right,平山,Left,0,1,0,Slider,StrikeCalled,108,,
3,2026/8/4,1,3,伊藤櫂,Right,平山,Left,0,1,1,Slider,StrikeCalled,113,,
4,2026/8/4,1,4,伊藤櫂,Right,平山,Left,0,1,2,TwoSeamFastball,FoulBallFieldable,118,,
5,2026/8/4,1,5,伊藤櫂,Right,平山,Left,0,1,2,Slider,FoulBallFieldable,114,,
6,2026/8/4,1,6,伊藤櫂,Right,平山,Left,0,1,2,Fastball,BallCalled,124,,
7,2026/8/4,1,7,伊藤櫂,Right,平山,Left,0,2,2,Slider,InPlay,111,Out,FlyBall
8,2026/8/4,2,1,伊藤櫂,Right,井出,Left,1,0,0,Fastball,InPlay,114,Out,FlyBall
9,2026/8/4,3,1,伊藤櫂,Right,池田,Left,2,0,0,TwoSeamFastball,BallCalled,114,,
10,2026/8/4,3,2,伊藤櫂,Right,池田,Left,2,1,0,Fastball,BallCalled,125,,
11,2026/8/4,3,3,伊藤櫂,Right,池田,Left,2,2,0,Slider,StrikeCalled,109,,
12,2026/8/4,3,4,伊藤櫂,Right,池田,Left,2,2,1,TwoSeamFastball,InPlay,111,Out,FlyBall
1,2026/8/4,1,1,石島,Right,原口,Right,0,0,0,Slider,BallCalled,121,,
2,2026/8/4,1,2,石島,Right,原口,Right,0,1,0,Slider,FoulBallFieldable,121,,
3,2026/8/4,1,3,石島,Right,原口,Right,0,1,1,Slider,StrikeCalled,123,,
4,2026/8/4,1,4,石島,Right,原口,Right,0,1,2,Slider,BallCalled,119,,
5,2026/8/4,1,5,石島,Right,原口,Right,0,2,2,Slider,InPlay,118,Single,FlyBall
1,2026/8/4,1,1,渡邊爽,Right,高崎,Right,0,0,0,Curveball,BallCalled,97,,
2,2026/8/4,1,2,渡邊爽,Right,高崎,Right,0,1,0,Fastball,BallCalled,,,
3,2026/8/4,1,3,渡邊爽,Right,高崎,Right,0,2,0,Fastball,StrikeCalled,130,,
4,2026/8/4,1,4,渡邊爽,Right,高崎,Right,0,2,1,Slider,InPlay,121,Out,FlyBall
5,2026/8/4,2,1,渡邊爽,Right,五木,Right,1,0,0,ChangeUp,BallCalled,115,,
6,2026/8/4,2,2,渡邊爽,Right,五木,Right,1,1,0,Fastball,InPlay,125,HitByPitch,
7,2026/8/4,3,1,渡邊爽,Right,横井,Right,1,0,0,Slider,BallCalled,119,,
8,2026/8/4,3,2,渡邊爽,Right,横井,Right,1,1,0,Slider,FoulBallFieldable,120,,
9,2026/8/4,3,3,渡邊爽,Right,横井,Right,1,1,1,Fastball,BallCalled,124,,
10,2026/8/4,3,4,渡邊爽,Right,横井,Right,1,2,1,Fastball,FoulBallFieldable,125,,
11,2026/8/4,3,5,渡邊爽,Right,横井,Right,1,2,2,Fastball,BallCalled,123,,
12,2026/8/4,3,6,渡邊爽,Right,横井,Right,1,3,2,Fastball,FoulBallFieldable,,,
13,2026/8/4,3,7,渡邊爽,Right,横井,Right,1,3,2,Fastball,BallCalled,128,,
14,2026/8/4,3,8,渡邊爽,Right,横井,Right,1,0,2,Fastball,BallCalled,126,Walk,
15,2026/8/4,4,1,渡邊爽,Right,島田,Left,1,0,0,Fastball,StrikeCalled,130,,
16,2026/8/4,4,2,渡邊爽,Right,島田,Left,1,0,1,,StrikeCalled,,,
17,2026/8/4,4,3,渡邊爽,Right,島田,Left,1,0,2,Fastball,StrikeCalled,,,
18,2026/8/4,4,4,渡邊爽,Right,島田,Left,1,0,2,Slider,FoulBallFieldable,111,,
19,2026/8/4,4,5,渡邊爽,Right,島田,Left,1,0,2,ChangeUp,BallCalled,112,,
20,2026/8/4,4,6,渡邊爽,Right,島田,Left,1,1,2,Fastball,BallCalled,130,,
21,2026/8/4,4,7,渡邊爽,Right,島田,Left,1,2,2,Fastball,BallCalled,130,,
22,2026/8/4,4,8,渡邊爽,Right,島田,Left,1,3,2,Fastball,InPlay,130,Single,FlyBall
23,2026/8/4,5,1,渡邊爽,Right,豊田,Right,1,0,0,Fastball,BallCalled,123,,
24,2026/8/4,5,2,渡邊爽,Right,豊田,Right,1,1,0,Fastball,BallCalled,128,,
25,2026/8/4,5,3,渡邊爽,Right,豊田,Right,1,2,0,Fastball,StrikeCalled,129,,
26,2026/8/4,5,4,渡邊爽,Right,豊田,Right,1,2,1,Slider,StrikeCalled,111,,
27,2026/8/4,5,5,渡邊爽,Right,豊田,Right,1,2,2,Slider,BallCalled,118,,
28,2026/8/4,5,6,渡邊爽,Right,豊田,Right,1,3,2,Fastball,BallCalled,130,Walk,
29,2026/8/4,6,1,渡邊爽,Right,佐藤拓,Right,1,0,0,Slider,BallCalled,107,,
30,2026/8/4,6,2,渡邊爽,Right,佐藤拓,Right,1,1,0,Fastball,BallCalled,123,,
31,2026/8/4,6,3,渡邊爽,Right,佐藤拓,Right,1,2,0,Fastball,StrikeSwinging,126,,
32,2026/8/4,6,4,渡邊爽,Right,佐藤拓,Right,1,2,1,Fastball,BallCalled,132,,
33,2026/8/4,6,5,渡邊爽,Right,佐藤拓,Right,1,3,1,Slider,BallCalled,112,,
34,2026/8/4,6,6,渡邊爽,Right,佐藤拓,Right,1,0,1,Fastball,FoulBallFieldable,130,,
35,2026/8/4,6,7,渡邊爽,Right,佐藤拓,Right,1,0,2,Fastball,InPlay,128,Out,FlyBall
1,2026/8/4,1,1,岡安,Left,小薗井,Left,0,0,0,Fastball,BallCalled,,,
2,2026/8/4,1,2,岡安,Left,小薗井,Left,0,1,0,Curveball,FoulBallFieldable,96,,
3,2026/8/4,1,3,岡安,Left,小薗井,Left,0,1,1,Fastball,FoulBallFieldable,,,
4,2026/8/4,1,4,岡安,Left,小薗井,Left,0,1,2,Fastball,StrikeSwinging,120,Strikeout,
5,2026/8/4,2,1,岡安,Left,國光,Left,1,0,0,Curveball,StrikeCalled,96,,
6,2026/8/4,2,2,岡安,Left,國光,Left,1,0,1,Curveball,FoulBallFieldable,96,,
7,2026/8/4,2,3,岡安,Left,國光,Left,1,0,2,Slider,BallCalled,111,,
8,2026/8/4,2,4,岡安,Left,國光,Left,1,1,2,Fastball,FoulBallFieldable,125,,
9,2026/8/4,2,5,岡安,Left,國光,Left,1,1,2,Curveball,BallCalled,98,,
10,2026/8/4,2,6,岡安,Left,國光,Left,1,2,2,Curveball,StrikeCalled,,,
11,2026/8/4,2,7,岡安,Left,國光,Left,1,2,2,Slider,InPlay,119,Out,GroundBall
1,2026/8/4,1,1,渡邊爽,Right,大野,Left,0,0,0,Curveball,BallCalled,110,,
2,2026/8/4,1,2,渡邊爽,Right,大野,Left,0,1,0,Curveball,BallCalled,99,,
3,2026/8/4,1,3,渡邊爽,Right,大野,Left,0,2,0,Fastball,BallCalled,127,,
4,2026/8/4,1,4,渡邊爽,Right,大野,Left,0,3,0,Fastball,BallCalled,126,Walk,
5,2026/8/4,2,1,渡邊爽,Right,五木,Right,0,0,0,Curveball,BallCalled,98,,
6,2026/8/4,2,2,渡邊爽,Right,五木,Right,0,1,0,Slider,InPlay,115,Sacrifice,GroundBall
7,2026/8/4,3,1,渡邊爽,Right,豊田,Right,1,0,0,Fastball,StrikeCalled,122,,
8,2026/8/4,3,2,渡邊爽,Right,豊田,Right,1,0,1,Slider,StrikeCalled,113,,
9,2026/8/4,3,3,渡邊爽,Right,豊田,Right,1,0,2,Slider,BallCalled,112,,
10,2026/8/4,3,4,渡邊爽,Right,豊田,Right,1,1,2,Fastball,BallCalled,126,,
11,2026/8/4,3,5,渡邊爽,Right,豊田,Right,1,2,2,Fastball,FoulBallFieldable,128,,
12,2026/8/4,3,6,渡邊爽,Right,豊田,Right,1,2,2,Slider,FoulBallFieldable,113,,
13,2026/8/4,3,7,渡邊爽,Right,豊田,Right,1,2,2,Fastball,BallCalled,122,,
14,2026/8/4,3,8,渡邊爽,Right,豊田,Right,1,3,2,Slider,InPlay,113,Out,FlyBall
15,2026/8/4,4,1,渡邊爽,Right,大野,Left,2,0,0,Fastball,BallCalled,126,,
16,2026/8/4,4,2,渡邊爽,Right,大野,Left,2,1,0,Fastball,StrikeSwinging,128,,
17,2026/8/4,4,3,渡邊爽,Right,大野,Left,2,1,1,Slider,BallCalled,115,,
18,2026/8/4,4,4,渡邊爽,Right,大野,Left,2,2,1,Slider,BallCalled,113,,
19,2026/8/4,4,5,渡邊爽,Right,大野,Left,2,3,1,Slider,BallCalled,,Walk,
20,2026/8/4,5,6,渡邊爽,Right,大野,Left,2,0,0,Fastball,InPlay,127,Single,LineDrive
21,2026/8/4,6,1,渡邊爽,Right,関,Left,2,0,0,Fastball,BallCalled,127,,
22,2026/8/4,6,2,渡邊爽,Right,関,Left,2,1,0,Fastball,BallCalled,126,,
23,2026/8/4,6,3,渡邊爽,Right,関,Left,2,2,0,Slider,BallCalled,113,,
24,2026/8/4,6,4,渡邊爽,Right,関,Left,2,3,0,Slider,BallCalled,112,Walk,
25,2026/8/4,7,1,渡邊爽,Right,五木,Right,2,1,1,Slider,StrikeCalled,115,,
26,2026/8/4,7,2,渡邊爽,Right,五木,Right,2,1,2,Slider,BallCalled,112,,
27,2026/8/4,7,3,渡邊爽,Right,五木,Right,2,2,2,Fastball,InPlay,127,Out,GroundBall
1,2026/8/4,1,1,岡安,Left,横井,Right,0,0,0,Fastball,StrikeCalled,121,,
2,2026/8/4,1,2,岡安,Left,横井,Right,0,0,1,ChangeUp,BallCalled,,,
3,2026/8/4,1,3,岡安,Left,横井,Right,0,1,1,Curveball,BallCalled,100,,
4,2026/8/4,1,4,岡安,Left,横井,Right,0,2,1,Slider,FoulBallFieldable,118,,
5,2026/8/4,1,5,岡安,Left,横井,Right,0,2,2,Slider,StrikeCalled,111,,
6,2026/8/4,1,6,岡安,Left,横井,Right,0,2,2,Fastball,BallCalled,125,,
7,2026/8/4,1,7,岡安,Left,横井,Right,0,3,2,Fastball,FoulBallFieldable,123,,
8,2026/8/4,1,8,岡安,Left,横井,Right,0,3,2,Slider,FoulBallFieldable,110,,
9,2026/8/4,1,9,岡安,Left,横井,Right,0,3,2,Fastball,StrikeSwinging,124,Strikeout,
10,2026/8/4,2,1,岡安,Left,島田,Left,1,0,0,Fastball,BallCalled,123,,
11,2026/8/4,2,2,岡安,Left,島田,Left,1,1,0,Fastball,StrikeCalled,122,,
12,2026/8/4,2,3,岡安,Left,島田,Left,1,1,1,Slider,BallCalled,109,,
13,2026/8/4,2,4,岡安,Left,島田,Left,1,2,1,Curveball,BallCalled,,,
14,2026/8/4,2,5,岡安,Left,島田,Left,1,3,1,Slider,BallCalled,119,Walk,
15,2026/8/4,3,1,岡安,Left,奈良,Right,1,0,0,ChangeUp,FoulBallFieldable,,,
16,2026/8/4,3,2,岡安,Left,奈良,Right,1,0,1,Fastball,BallCalled,124,,
17,2026/8/4,3,3,岡安,Left,奈良,Right,1,1,1,Curveball,FoulBallFieldable,106,,
18,2026/8/4,3,4,岡安,Left,奈良,Right,1,1,2,Fastball,BallCalled,125,,
19,2026/8/4,3,5,岡安,Left,奈良,Right,1,2,2,Fastball,InPlay,122,Error,GroundBall
20,2026/8/4,4,1,岡安,Left,長渡,Right,1,0,0,Fastball,StrikeCalled,,,
21,2026/8/4,4,2,岡安,Left,長渡,Right,1,0,1,Fastball,FoulBallFieldable,,,
22,2026/8/4,4,3,岡安,Left,長渡,Right,1,0,2,Fastball,FoulBallFieldable,123,,
23,2026/8/4,4,4,岡安,Left,長渡,Right,1,0,2,Fastball,FoulBallFieldable,119,,
24,2026/8/4,4,5,岡安,Left,長渡,Right,1,0,2,Slider,FoulBallFieldable,111,,
25,2026/8/4,4,6,岡安,Left,長渡,Right,1,0,2,Fastball,InPlay,126,Out,FlyBall
26,2026/8/4,5,1,岡安,Left,小薗井,Right,2,0,0,Curveball,StrikeCalled,105,,
27,2026/8/4,5,2,岡安,Left,小薗井,Right,2,0,1,Fastball,InPlay,119,Double,
28,2026/8/4,6,1,岡安,Left,國光,Left,2,0,0,Fastball,FoulBallFieldable,121,,
29,2026/8/4,6,2,岡安,Left,國光,Left,2,0,1,Slider,BallCalled,111,,
30,2026/8/4,6,3,岡安,Left,國光,Left,2,1,1,Curveball,BallCalled,98,,
31,2026/8/4,6,4,岡安,Left,國光,Left,2,2,1,Slider,InPlay,110,Out,GroundBall
32,2026/8/4,1,1,岡安,Left,山戸,Right,0,0,0,Slider,BallCalled,,,
33,2026/8/4,1,2,岡安,Left,山戸,Right,0,1,0,Slider,InPlay,116,Out,FlyBall
34,2026/8/4,2,1,岡安,Left,奥山,Right,1,0,0,Curveball,StrikeSwinging,104,,
35,2026/8/4,2,2,岡安,Left,奥山,Right,1,0,1,ChangeUp,BallCalled,,,
36,2026/8/4,2,3,岡安,Left,奥山,Right,1,1,1,Fastball,BallCalled,122,,
37,2026/8/4,2,4,岡安,Left,奥山,Right,1,2,1,Slider,StrikeSwinging,108,,
38,2026/8/4,2,5,岡安,Left,奥山,Right,1,2,2,ChangeUp,InPlay,112,Out,GroundBall
39,2026/8/4,3,1,岡安,Left,辻村,Right,2,0,0,ChangeUp,BallCalled,115,,
40,2026/8/4,3,2,岡安,Left,辻村,Right,2,1,0,Fastball,BallCalled,119,,
41,2026/8/4,3,3,岡安,Left,辻村,Right,2,2,0,Slider,FoulBallFieldable,110,,
42,2026/8/4,3,4,岡安,Left,辻村,Right,2,2,1,Fastball,BallCalled,118,,
43,2026/8/4,3,5,岡安,Left,辻村,Right,2,3,1,Slider,StrikeSwinging,110,,
44,2026/8/4,3,6,岡安,Left,辻村,Right,2,3,2,Slider,FoulBallFieldable,,,
45,2026/8/4,3,7,岡安,Left,辻村,Right,2,3,2,Fastball,BallCalled,123,Walk,
46,2026/8/4,4,1,岡安,Left,関,Left,2,0,0,Slider,BallCalled,115,,
47,2026/8/4,4,2,岡安,Left,関,Left,2,1,0,Fastball,InPlay,121,Out,FlyBall
48,2026/8/4,1,1,岡安,Left,島田,Left,0,0,0,Fastball,StrikeCalled,121,,
49,2026/8/4,1,2,岡安,Left,島田,Left,0,0,1,Slider,BallCalled,,,
50,2026/8/4,1,3,岡安,Left,島田,Left,0,1,1,Curveball,StrikeSwinging,103,,
51,2026/8/4,1,4,岡安,Left,島田,Left,0,1,2,Fastball,StrikeCalled,119,,
52,2026/8/4,1,5,岡安,Left,島田,Left,0,1,2,Slider,InPlay,107,Out,FlyBall
53,2026/8/4,2,1,岡安,Left,辻村,Right,1,0,0,Fastball,InPlay,117,Out,FlyBall
