PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
10,2026/7/25,3,3,岡安,Left,足立,Left,1,2,0,Fastball,StrikeCalled,118,,
11,2026/7/25,3,4,岡安,Left,足立,Left,1,2,1,Fastball,FoulBallFieldable,,,
12,2026/7/25,3,5,岡安,Left,足立,Left,1,2,2,Fastball,InPlay,,Out,FlyBall
13,2026/7/25,4,1,岡安,Left,原口,Right,2,0,0,Fastball,InPlay,,Single,FlyBall
14,2026/7/25,5,1,岡安,Left,新井,Left,2,0,0,Curveball,BallCalled,,,
15,2026/7/25,5,2,岡安,Left,新井,Left,2,1,0,Fastball,BallCalled,116,,
16,2026/7/25,5,3,岡安,Left,新井,Left,2,2,0,Fastball,InPlay,125,HomeRun,FlyBall
17,2026/7/25,6,1,岡安,Left,金子,Right,2,0,0,Fastball,StrikeCalled,125,,
18,2026/7/25,6,2,岡安,Left,金子,Right,2,0,1,Curveball,FoulBallFieldable,101,,
19,2026/7/25,6,3,岡安,Left,金子,Right,2,0,2,ChangeUp,BallCalled,108,,
20,2026/7/25,6,4,岡安,Left,金子,Right,2,1,2,ChangeUp,FoulBallFieldable,108,,
21,2026/7/25,6,5,岡安,Left,金子,Right,2,1,2,Fastball,InPlay,125,Error,GroundBall
22,2026/7/25,7,1,岡安,Left,西谷,Left,2,0,0,Curveball,StrikeCalled,,,
23,2026/7/25,7,2,岡安,Left,西谷,Left,2,0,1,Fastball,InPlay,,Double,LineDrive
24,2026/7/25,8,1,岡安,Left,山元,Right,2,0,0,Curveball,InPlay,,Out,FlyBall
1,2026/7/25,1,1,千葉,Right,箭原,Left,0,0,0,Fastball,BallCalled,,,
2,2026/7/25,1,2,千葉,Right,箭原,Left,0,1,0,Fastball,InPlay,,Double,GroundBall
3,2026/7/25,2,1,千葉,Right,鈴木雅,Left,0,0,0,Curveball,StrikeCalled,,,
4,2026/7/25,2,2,千葉,Right,鈴木雅,Left,0,0,1,Curveball,FoulBallFieldable,101,,
5,2026/7/25,2,3,千葉,Right,鈴木雅,Left,0,0,2,Fastball,StrikeCalled,130,Strikeout,
6,2026/7/25,3,1,千葉,Right,荘川,Left,1,0,0,Fastball,InPlay,,Single,GroundBall
7,2026/7/25,4,1,千葉,Right,佐藤拓,Right,1,0,0,Fastball,BallCalled,125,,
8,2026/7/25,4,2,千葉,Right,佐藤拓,Right,1,1,0,Curveball,InPlay,99,Sacrifice,FlyBall
9,2026/7/25,5,1,千葉,Right,長渡,Right,2,0,0,Curveball,InPlay,,Out,FlyBall
