PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
102,2026/4/3,8,102,安田,Right,,Right,2,0,1,Fastball,BallCalled,141,,
103,2026/4/3,8,103,安田,Right,,Right,2,1,1,TwoSeamFastball,FoulBallFieldable,124,,
104,2026/4/3,8,104,安田,Right,,Right,2,1,2,Fastball,BallCalled,141,,
105,2026/4/3,8,105,安田,Right,,Right,2,2,2,TwoSeamFastball,FoulBallFieldable,120,,
106,2026/4/3,8,106,安田,Right,,Right,2,2,2,Fastball,FoulBallFieldable,136,,
107,2026/4/3,8,107,安田,Right,,Right,2,2,2,Fastball,BallCalled,141,,
108,2026/4/3,8,108,安田,Right,,Right,2,3,2,TwoSeamFastball,InPlay,121,Out,FlyBall
1,2026/4/3,1,109,齋藤士,Right,,Left,0,0,0,Slider,StrikeCalled,126,,
2,2026/4/3,1,110,齋藤士,Right,,Left,0,0,1,Fastball,BallCalled,143,,
3,2026/4/3,1,111,齋藤士,Right,,Left,0,1,1,Slider,BallCalled,128,,
4,2026/4/3,1,112,齋藤士,Right,,Left,0,2,1,Fastball,BallCalled,142,,
5,2026/4/3,1,113,齋藤士,Right,,Left,0,3,1,Fastball,StrikeCalled,141,,
6,2026/4/3,1,114,齋藤士,Right,,Left,0,3,2,Fastball,FoulBallFieldable,143,,
7,2026/4/3,1,115,齋藤士,Right,,Left,0,3,2,Fastball,FoulBallFieldable,141,,
8,2026/4/3,1,116,齋藤士,Right,,Left,0,3,2,Slider,BallCalled,127,Walk,
9,2026/4/3,2,117,齋藤士,Right,,Left,0,0,0,Fastball,BallCalled,138,,
10,2026/4/3,2,118,齋藤士,Right,,Right,0,1,0,Cutter,BallCalled,131,,
11,2026/4/3,2,119,齋藤士,Right,,Right,0,2,0,Fastball,FoulBallFieldable,146,,
12,2026/4/3,2,120,齋藤士,Right,,Right,0,2,1,Fastball,BallCalled,147,,
13,2026/4/3,2,121,齋藤士,Right,,Right,0,3,1,Fastball,BallCalled,146,,
14,2026/4/3,2,122,齋藤士,Right,,Right,0,0,1,Fastball,InPlay,143,Sacrifice,Bunt
15,2026/4/3,3,123,齋藤士,Right,,Right,1,0,0,Cutter,StrikeCalled,132,,
16,2026/4/3,3,124,齋藤士,Right,,Right,1,0,1,Cutter,BallCalled,131,,
