PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
13,2026/3/28,2,6,中村心,Left,5,Right,0,2,2,Fastball,BallCalled,,,
14,2026/3/28,2,7,中村心,Left,5,Right,0,3,2,Slider,StrikeSwinging,,Strikeout,
15,2026/3/28,3,1,中村心,Left,6,Left,1,0,0,Slider,BallCalled,,,
16,2026/3/28,3,2,中村心,Left,6,Left,1,1,0,Fastball,BallCalled,,,
17,2026/3/28,3,3,中村心,Left,6,Left,1,2,0,Fastball,StrikeCalled,,,
18,2026/3/28,3,4,中村心,Left,6,Left,1,2,1,Fastball,BallCalled,,,
19,2026/3/28,3,5,中村心,Left,6,Left,1,3,1,Fastball,FoulBallFieldable,,,
20,2026/3/28,3,6,中村心,Left,6,Left,1,3,2,Fastball,StrikeCalled,,Strikeout,
21,2026/3/28,4,1,中村心,Left,7,Right,2,0,0,Cutter,BallCalled,,,
22,2026/3/28,4,2,中村心,Left,7,Right,2,1,0,Slider,InPlay,,Out,GroundBall
