PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
1,2026/7/18,1,1,佐々木,Left,川尻,Right,0,0,0,Slider,InPlay,119,Out,FlyBall
2,2026/7/18,2,1,佐々木,Left,德丸,Left,1,0,0,Fastball,BallCalled,,,
3,2026/7/18,2,2,佐々木,Left,德丸,Left,1,1,0,Fastball,FoulBallFieldable,,,
4,2026/7/18,2,3,佐々木,Left,德丸,Left,1,1,1,Slider,BallCalled,,,
5,2026/7/18,2,4,佐々木,Left,德丸,Left,1,2,1,Fastball,BallCalled,129,,
6,2026/7/18,2,5,佐々木,Left,德丸,Left,1,3,1,Fastball,BallCalled,128,Walk,
7,2026/7/18,3,1,佐々木,Left,尾形,Left,1,0,0,Fastball,InPlay,126,Out,FlyBall
8,2026/7/18,4,1,佐々木,Left,永田,Right,2,0,0,ChangeUp,InPlay,,Out,FlyBall
1,2026/7/18,1,1,山田翔,Left,三戸,Left,0,0,0,Slider,StrikeCalled,117,,
2,2026/7/18,1,2,山田翔,Left,三戸,Left,0,0,1,Slider,StrikeCalled,115,,
3,2026/7/18,1,3,山田翔,Left,三戸,Left,0,0,2,Fastball,FoulBallFieldable,130,,
4,2026/7/18,1,4,山田翔,Left,三戸,Left,0,0,2,Fastball,BallCalled,131,,
5,2026/7/18,1,5,山田翔,Left,三戸,Left,0,1,2,Fastball,FoulBallFieldable,128,,
6,2026/7/18,1,6,山田翔,Left,三戸,Left,0,1,2,Slider,FoulBallFieldable,,,
7,2026/7/18,1,7,山田翔,Left,三戸,Left,0,1,2,Slider,InPlay,122,Out,FlyBall
8,2026/7/18,2,1,山田翔,Left,大越,Right,1,0,0,Fastball,BallCalled,131,,
9,2026/7/18,2,2,山田翔,Left,大越,Right,1,1,0,Fastball,StrikeSwinging,,,
10,2026/7/18,2,3,山田翔,Left,大越,Right,1,1,1,Fastball,StrikeCalled,132,,
11,2026/7/18,2,4,山田翔,Left,大越,Right,1,1,2,Fastball,FoulBallFieldable,134,,
12,2026/7/18,2,5,山田翔,Left,大越,Right,1,1,2,ChangeUp,FoulBallFieldable,126,,
13,2026/7/18,2,6,山田翔,Left,大越,Right,1,1,2,Fastball,BallCalled,130,,
14,2026/7/18,2,7,山田翔,Left,大越,Right,1,2,2,Fastball,StrikeCalled,,Strikeout,
15,2026/7/18,3,1,山田翔,Left,大内,Left,2,0,0,Fastball,BallCalled,,,
16,2026/7/18,3,2,山田翔,Left,大内,Left,2,1,0,Fastball,StrikeCalled,120,,
17,2026/7/18,3,3,山田翔,Left,大内,Left,2,1,1,Slider,StrikeCalled,118,,
18,2026/7/18,3,4,山田翔,Left,大内,Left,2,1,2,Slider,StrikeSwinging,114,Strikeout,
