PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
19,2026/7/23,5,5,毛木,Left,鈴木雅,Left,1,0,0,Fastball,StrikeCalled,-,,
20,2026/7/23,5,6,毛木,Left,鈴木雅,Left,1,0,1,Fastball,InPlay,-,Out,GroundBall
1,2026/7/23,1,1,佐々木,Left,佐藤寛,Left,0,0,0,Slider,BallCalled,115,,
2,2026/7/23,1,2,佐々木,Left,佐藤寛,Left,0,1,0,Fastball,BallCalled,132,,
3,2026/7/23,1,3,佐々木,Left,佐藤寛,Left,0,2,0,Fastball,BallCalled,127,,
4,2026/7/23,1,4,佐々木,Left,佐藤寛,Left,0,3,0,Fastball,StrikeCalled,129,,
5,2026/7/23,1,5,佐々木,Left,佐藤寛,Left,0,3,1,Fastball,BallCalled,-,Walk,
6,2026/7/23,2,1,佐々木,Left,金子,Right,0,0,0,Curveball,BallCalled,-,,
7,2026/7/23,2,2,佐々木,Left,金子,Right,0,1,0,Fastball,BallCalled,-,,
8,2026/7/23,2,3,佐々木,Left,金子,Right,0,2,0,Slider,BallCalled,119,,
9,2026/7/23,2,4,佐々木,Left,金子,Right,0,3,0,Fastball,StrikeCalled,-,,
10,2026/7/23,2,5,佐々木,Left,金子,Right,0,3,1,Fastball,BallCalled,124,Walk,
1,2026/7/23,1,1,鈴木心,Right,細谷,Left,0,0,0,Fastball,StrikeCalled,-,,
2,2026/7/23,1,2,鈴木心,Right,細谷,Left,0,0,1,Fastball,InPlay,131,Sacrifice,FlyBall
3,2026/7/23,2,1,鈴木心,Right,山元,Right,1,0,0,Fastball,StrikeSwinging,125,,
4,2026/7/23,2,2,鈴木心,Right,山元,Right,1,0,1,Fastball,StrikeCalled,128,,
5,2026/7/23,2,3,鈴木心,Right,山元,Right,1,0,2,Slider,BallCalled,110,,
