PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
15,2026/7/11,4,5,松本宗,Right,吉田壮,Left,0,3,1,Splitter,BallCalled,126,Walk,
16,2026/7/11,5,1,松本宗,Right,尾形,Left,0,0,0,Fastball,InPlay,137,Double,LineDrive
17,2026/7/11,6,1,松本宗,Right,大平,Right,0,0,0,Fastball,InPlay,137,Single,GroundBall
18,2026/7/11,7,1,松本宗,Right,永田,Right,0,0,0,Splitter,InPlay,126,Out,FlyBall
19,2026/7/11,8,1,松本宗,Right,中村俊,Left,1,0,0,Fastball,BallCalled,131,,
20,2026/7/11,8,2,松本宗,Right,中村俊,Left,1,1,0,Fastball,BallCalled,128,,
21,2026/7/11,8,3,松本宗,Right,中村俊,Left,1,2,0,Fastball,BallCalled,,,
22,2026/7/11,8,4,松本宗,Right,中村俊,Left,1,3,0,Cutter,StrikeCalled,125,,
23,2026/7/11,8,5,松本宗,Right,中村俊,Left,1,3,1,Splitter,StrikeSwinging,120,,
24,2026/7/11,8,6,松本宗,Right,中村俊,Left,1,3,2,Splitter,BallCalled,124,Walk,
25,2026/7/11,9,1,松本宗,Right,片岡,Left,1,0,0,Fastball,StrikeCalled,131,,
26,2026/7/11,9,2,松本宗,Right,片岡,Left,1,0,1,Slider,FoulBallFieldable,119,,
27,2026/7/11,9,3,松本宗,Right,片岡,Left,1,0,2,Fastball,BallCalled,134,,
28,2026/7/11,9,4,松本宗,Right,片岡,Left,1,1,2,Splitter,StrikeSwinging,116,Strikeout,
29,2026/7/11,1,1,松本宗,Right,渡邊康,Right,2,0,0,Cutter,StrikeCalled,126,,
30,2026/7/11,1,2,松本宗,Right,渡邊康,Right,2,0,1,Cutter,InPlay,127,Out,GroundBall
1,2026/7/11,1,1,中村心,Left,寺尾,Right,0,0,0,Fastball,BallCalled,135,,
2,2026/7/11,1,2,中村心,Left,寺尾,Right,0,1,0,Fastball,FoulBallFieldable,135,,
3,2026/7/11,1,3,中村心,Left,寺尾,Right,0,1,1,Cutter,StrikeSwinging,126,,
4,2026/7/11,1,4,中村心,Left,寺尾,Right,0,1,2,Fastball,BallCalled,143,,
5,2026/7/11,1,5,中村心,Left,寺尾,Right,0,2,2,Fastball,FoulBallFieldable,142,,
6,2026/7/11,1,6,中村心,Left,寺尾,Right,0,2,2,Fastball,BallCalled,144,,
7,2026/7/11,1,7,中村心,Left,寺尾,Right,0,3,2,Cutter,InPlay,130,HomeRun,
8,2026/7/11,2,1,中村心,Left,大越,Right,0,0,0,Cutter,BallCalled,129,,
9,2026/7/11,2,2,中村心,Left,大越,Right,0,1,0,Fastball,BallCalled,138,,
10,2026/7/11,2,3,中村心,Left,大越,Right,0,2,0,ChangeUp,FoulBallFieldable,128,,
11,2026/7/11,2,4,中村心,Left,大越,Right,0,2,1,Fastball,StrikeCalled,139,,
12,2026/7/11,2,5,中村心,Left,大越,Right,0,2,2,Fastball,BallCalled,143,,
13,2026/7/11,2,6,中村心,Left,大越,Right,0,3,2,Fastball,StrikeSwinging,139,Strikeout,
14,2026/7/11,3,1,中村心,Left,三戸,Left,1,0,0,Fastball,BallCalled,,,
15,2026/7/11,3,2,中村心,Left,三戸,Left,1,1,0,Fastball,InPlay,140,Out,GroundBall
16,2026/7/11,4,1,中村心,Left,永田,Right,2,0,0,Cutter,BallCalled,129,,
17,2026/7/11,4,2,中村心,Left,永田,Right,2,1,0,Fastball,StrikeCalled,139,,
18,2026/7/11,4,3,中村心,Left,永田,Right,2,1,1,Cutter,FoulBallFieldable,128,,
19,2026/7/11,4,4,中村心,Left,永田,Right,2,1,2,Fastball,FoulBallFieldable,141,,
20,2026/7/11,4,5,中村心,Left,永田,Right,2,1,2,Fastball,FoulBallFieldable,143,,
21,2026/7/11,4,6,中村心,Left,永田,Right,2,1,2,Slider,StrikeCalled,119,Strikeout,
1,2026/7/11,1,1,松本宗,Right,箭原,Left,0,0,0,Fastball,StrikeCalled,134,,
2,2026/7/11,1,2,松本宗,Right,箭原,Left,0,0,1,Fastball,InPlay,139,Out,GroundBall
3,2026/7/11,2,1,松本宗,Right,井櫻,Left,1,0,0,Fastball,BallCalled,138,,
4,2026/7/11,2,2,松本宗,Right,井櫻,Left,1,1,0,Fastball,BallCalled,137,,
5,2026/7/11,2,3,松本宗,Right,井櫻,Left,1,2,0,Fastball,BallCalled,135,,
6,2026/7/11,2,4,松本宗,Right,井櫻,Left,1,3,0,Fastball,BallCalled,137,Walk,
7,2026/7/11,3,1,松本宗,Right,吉田壮,Left,1,0,0,Fastball,FoulBallFieldable,,,
8,2026/7/11,3,2,松本宗,Right,吉田壮,Left,1,0,1,Slider,BallCalled,,,
9,2026/7/11,3,3,松本宗,Right,吉田壮,Left,1,1,1,Slider,InPlay,115,Out,FlyBall
10,2026/7/11,4,1,松本宗,Right,尾形,Left,2,0,0,Splitter,BallCalled,125,,
11,2026/7/11,4,2,松本宗,Right,尾形,Left,2,1,0,Cutter,BallCalled,123,,
12,2026/7/11,4,3,松本宗,Right,尾形,Left,2,2,0,Fastball,BallCalled,133,,
13,2026/7/11,4,4,松本宗,Right,尾形,Left,2,3,0,Fastball,BallCalled,136,Walk,
1,2026/7/11,1,1,中村心,Left,大平,Right,2,0,0,Cutter,BallCalled,128,,
2,2026/7/11,1,2,中村心,Left,大平,Right,2,1,0,ChangeUp,StrikeCalled,118,,
3,2026/7/11,1,3,中村心,Left,大平,Right,2,1,1,ChangeUp,InPlay,117,Single,GroundBall
4,2026/7/11,2,1,中村心,Left,髙橋海,Right,2,0,0,Fastball,StrikeCalled,132,,
5,2026/7/11,2,2,中村心,Left,髙橋海,Right,2,0,1,Cutter,FoulBallFieldable,129,,
6,2026/7/11,2,3,中村心,Left,髙橋海,Right,2,0,2,Fastball,BallCalled,,,
7,2026/7/11,1,1,中村心,Left,大内,Left,0,0,0,Fastball,BallCalled,137,,
8,2026/7/11,1,2,中村心,Left,大内,Left,0,1,0,Fastball,StrikeSwinging,137,,
9,2026/7/11,1,3,中村心,Left,大内,Left,0,1,1,Fastball,StrikeCalled,,,
10,2026/7/11,1,4,中村心,Left,大内,Left,0,1,2,Fastball,FoulBallFieldable,140,,
11,2026/7/11,1,5,中村心,Left,大内,Left,0,1,2,Fastball,StrikeCalled,,Strikeout,
12,2026/7/11,2,1,中村心,Left,坂口,Right,1,0,0,Fastball,BallCalled,136,,
13,2026/7/11,2,2,中村心,Left,坂口,Right,1,1,0,Cutter,InPlay,126,Out,FlyBall
14,2026/7/11,3,1,中村心,Left,阿部,Left,2,0,0,Slider,BallCalled,,,
15,2026/7/11,3,2,中村心,Left,阿部,Left,2,1,0,Fastball,InPlay,141,Out,GroundBall
